session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
3,33,mwr0vkqj,2,tt_norms,Task,1554842895,88,11,False
3,33,mwr0vkqj,6,tt_norms,Task,1554842931,36,12,False
3,33,mwr0vkqj,10,tt_norms,Task,1554842945,14,13,False
3,33,mwr0vkqj,14,tt_norms,Task,1554842953,8,14,False
3,33,mwr0vkqj,18,tt_norms,Task,1554842958,5,15,False
3,33,mwr0vkqj,19,tt_norms,BeliefInstructions,1554842973,15,15,False
3,33,mwr0vkqj,20,tt_norms,Beliefs,1554843019,46,15,False
3,33,mwr0vkqj,21,wordscra,Task,1554843057,38,3,False
3,33,mwr0vkqj,22,postexp,Risk,1554843067,10,3,False
3,33,mwr0vkqj,23,postexp,Pref1,1554843099,32,3,False
3,33,mwr0vkqj,24,postexp,Pref2,1554843127,28,3,False
3,33,mwr0vkqj,25,postexp,Demographics,1554843165,38,3,False
3,35,j7jgh9cs,1,tt_norms,Instructions,1554871089,45,11,False
3,35,j7jgh9cs,2,tt_norms,Task,1554871174,85,11,False
3,36,wyeqoyp9,1,tt_norms,Instructions,1554873360,138,11,False
3,36,wyeqoyp9,2,tt_norms,Task,1554873436,76,11,False
3,36,wyeqoyp9,6,tt_norms,Task,1554873467,31,12,False
3,36,wyeqoyp9,10,tt_norms,Task,1554873480,13,13,False
3,36,wyeqoyp9,14,tt_norms,Task,1554873494,14,14,False
3,36,wyeqoyp9,18,tt_norms,Task,1554873504,10,15,False
3,36,wyeqoyp9,19,tt_norms,BeliefInstructions,1554873514,10,15,False
3,36,wyeqoyp9,20,tt_norms,Beliefs,1554873640,126,15,False
3,36,wyeqoyp9,21,wordscra,Task,1554874090,450,3,False
3,36,wyeqoyp9,22,postexp,Risk,1554874100,10,3,False
3,36,wyeqoyp9,23,postexp,Pref1,1554874140,40,3,False
3,36,wyeqoyp9,24,postexp,Pref2,1554874164,24,3,False
3,36,wyeqoyp9,25,postexp,Demographics,1554874241,77,3,False
3,37,8fj7b5ja,1,tt_norms,Instructions,1554880682,1723,11,False
3,37,8fj7b5ja,2,tt_norms,Task,1554880973,291,11,False
3,37,8fj7b5ja,6,tt_norms,Task,1554881016,43,12,False
3,37,8fj7b5ja,10,tt_norms,Task,1554881080,64,13,False
3,37,8fj7b5ja,14,tt_norms,Task,1554881116,36,14,False
3,37,8fj7b5ja,18,tt_norms,Task,1554881141,25,15,False
3,37,8fj7b5ja,19,tt_norms,BeliefInstructions,1554881177,36,15,False
3,37,8fj7b5ja,20,tt_norms,Beliefs,1554881329,152,15,False
3,37,8fj7b5ja,21,wordscra,Task,1554881514,185,3,False
3,37,8fj7b5ja,22,postexp,Risk,1554881533,19,3,False
3,37,8fj7b5ja,23,postexp,Pref1,1554881646,113,3,False
3,37,8fj7b5ja,24,postexp,Pref2,1554881727,81,3,False
3,37,8fj7b5ja,25,postexp,Demographics,1554881778,51,3,False
3,38,se61ebdn,1,tt_norms,Instructions,1554879503,49,11,False
3,38,se61ebdn,2,tt_norms,Task,1554879585,82,11,False
3,38,se61ebdn,6,tt_norms,Task,1554879609,24,12,False
3,38,se61ebdn,10,tt_norms,Task,1554879618,9,13,False
3,38,se61ebdn,14,tt_norms,Task,1554879630,12,14,False
3,38,se61ebdn,18,tt_norms,Task,1554879636,6,15,False
3,38,se61ebdn,19,tt_norms,BeliefInstructions,1554879648,12,15,False
3,38,se61ebdn,20,tt_norms,Beliefs,1554879741,93,15,False
3,38,se61ebdn,21,wordscra,Task,1554879794,53,3,False
3,38,se61ebdn,22,postexp,Risk,1554879803,9,3,False
3,38,se61ebdn,23,postexp,Pref1,1554879839,36,3,False
3,38,se61ebdn,24,postexp,Pref2,1554879858,19,3,False
3,38,se61ebdn,25,postexp,Demographics,1554879886,28,3,False
