"round_number","block_number","sequence_number","block_type","winning_probability","aaron_mood","probability_aaron_show","reward_value","reaction_time","choice","status_of_play","outcome","accumulated_outcomes","age","gender","major","MCQ_Q1","MCQ_Q2","MCQ_Q3","MCQ_Q4","MCQ_Q5","MCQ_Q6","chance_guess","pre_game_strategy","wager","post_game_quiz_q1","post_game_quiz_q2","post_game_quiz_q3","post_game_quiz_q3_other","post_game_quiz_correct","odds_guess_one_reply","odds_guess_one_did_win","odds_guess_two_reply","odds_guess_two_did_win","odds_guess_three_reply","odds_guess_three_did_win","id","treatment","craver","previous_choice","previous_trial_outcome","exposure_time","craver_2","blue_interspersed"
3,17,1,"S",0.8,"Low",1,"Low",333,1,1,-0.7,18.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,3
4,17,1,"S",0.8,"Low",1,"Low",184,1,1,0.3,18.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,3
5,17,1,"S",0.8,"Low",1,"Low",520,1,1,0.3,19.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,38,0,3
1,18,1,"S",0.8,"Low",1,"High",396,1,1,1.3,20.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,39,0,3
2,18,1,"S",0.8,"Low",1,"High",369,1,1,1.3,21.8,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,40,0,3
3,18,1,"S",0.8,"Low",1,"High",370,1,1,1.3,23.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,41,0,3
4,18,1,"S",0.8,"Low",1,"High",425,1,1,1.3,24.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,42,0,3
5,18,1,"S",0.8,"Low",1,"High",437,1,1,1.3,25.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,43,0,3
1,19,1,"S",0.8,"High",0.5,"Low",558,1,1,0.3,26,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,44,0,3
2,19,1,"S",0.8,"High",0.5,"Low",341,1,0,0,26,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,45,0,3
3,19,1,"S",0.8,"High",0.5,"Low",315,1,0,0,26,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,45,0,3
4,19,1,"S",0.8,"High",0.5,"Low",112,1,1,0.3,26.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,45,0,3
5,19,1,"S",0.8,"High",0.5,"Low",388,1,1,-0.7,25.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,46,0,3
1,20,1,"S",0.8,"High",0.5,"High",378,1,1,1.3,26.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,46,0,3
2,20,1,"S",0.8,"High",0.5,"High",343,1,1,-0.7,26.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,47,0,3
3,20,1,"S",0.8,"High",0.5,"High",348,1,0,0,26.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,47,0,3
4,20,1,"S",0.8,"High",0.5,"High",242,1,0,0,26.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,47,0,3
5,20,1,"S",0.8,"High",0.5,"High",173,1,0,0,26.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,47,0,3
1,1,2,"C",0.2,"Low",1,"Low",828,0,0,0,30.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,4,0,2
2,1,2,"C",0.2,"Low",1,"Low",148,0,0,0,30.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,4,0,2
3,1,2,"C",0.2,"Low",1,"Low",98,0,0,0,30.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,4,0,2
4,1,2,"C",0.2,"Low",1,"Low",154,0,0,0,30.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,4,0,2
5,1,2,"C",0.2,"Low",1,"Low",90,0,0,0,30.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,4,0,2
1,2,2,"S",0.8,"High",0.5,"High",681,1,0,0,30.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,4,0,2
2,2,2,"S",0.8,"High",0.5,"High",335,1,1,1.3,32,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,4,0,2
3,2,2,"S",0.8,"High",0.5,"High",314,1,0,0,32,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,5,0,2
4,2,2,"S",0.8,"High",0.5,"High",64,1,0,0,32,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,5,0,2
5,2,2,"S",0.8,"High",0.5,"High",105,1,1,1.3,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,5,0,2
1,3,2,"C",0.2,"High",0.5,"Low",408,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,6,0,2
2,3,2,"C",0.2,"High",0.5,"Low",408,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
3,3,2,"C",0.2,"High",0.5,"Low",442,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
4,3,2,"C",0.2,"High",0.5,"Low",485,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
5,3,2,"C",0.2,"High",0.5,"Low",501,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
1,4,2,"C",0.2,"High",0.5,"High",536,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
2,4,2,"C",0.2,"High",0.5,"High",336,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
3,4,2,"C",0.2,"High",0.5,"High",403,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
4,4,2,"C",0.2,"High",0.5,"High",430,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
5,4,2,"C",0.2,"High",0.5,"High",366,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
1,5,2,"C",0.2,"Low",1,"High",587,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
2,5,2,"C",0.2,"Low",1,"High",326,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
3,5,2,"C",0.2,"Low",1,"High",436,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
4,5,2,"C",0.2,"Low",1,"High",413,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
5,5,2,"C",0.2,"Low",1,"High",398,0,0,0,33.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
1,6,2,"S",0.8,"Low",1,"Low",745,1,1,0.3,33.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,6,0,2
2,6,2,"S",0.8,"Low",1,"Low",429,1,1,0.3,33.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,7,0,2
3,6,2,"S",0.8,"Low",1,"Low",371,1,1,0.3,34.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,8,0,2
4,6,2,"S",0.8,"Low",1,"Low",491,1,1,0.3,34.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,9,0,2
5,6,2,"S",0.8,"Low",1,"Low",586,1,1,0.3,34.8,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,10,0,2
1,7,2,"S",0.8,"Low",1,"High",754,1,1,1.3,36.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,11,0,2
2,7,2,"S",0.8,"Low",1,"High",464,1,1,1.3,37.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,12,0,2
3,7,2,"S",0.8,"Low",1,"High",357,1,1,1.3,38.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,13,0,2
4,7,2,"S",0.8,"Low",1,"High",246,1,1,1.3,40,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,14,0,2
5,7,2,"S",0.8,"Low",1,"High",272,1,1,1.3,41.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,15,0,2
1,8,2,"S",0.8,"High",0.5,"Low",465,1,1,0.3,41.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,16,0,2
2,8,2,"S",0.8,"High",0.5,"Low",538,1,0,0,41.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,17,0,2
3,8,2,"S",0.8,"High",0.5,"Low",387,1,1,-0.7,40.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,17,0,2
4,8,2,"S",0.8,"High",0.5,"Low",132,1,0,0,40.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,17,0,2
5,8,2,"S",0.8,"High",0.5,"Low",259,1,1,0.3,41.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,17,0,2
1,9,2,"S",0.8,"Low",1,"Low",396,1,1,-0.7,40.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,18,0,2
2,9,2,"S",0.8,"Low",1,"Low",564,1,1,0.3,40.8,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,18,0,2
3,9,2,"S",0.8,"Low",1,"Low",608,1,1,0.3,41.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,19,0,2
4,9,2,"S",0.8,"Low",1,"Low",720,1,1,0.3,41.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,20,0,2
5,9,2,"S",0.8,"Low",1,"Low",474,1,1,0.3,41.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,21,0,2
1,10,2,"S",0.8,"Low",1,"High",529,1,1,1.3,43,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,22,0,2
2,10,2,"S",0.8,"Low",1,"High",299,1,1,-0.7,42.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,23,0,2
3,10,2,"S",0.8,"Low",1,"High",463,1,1,1.3,43.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,23,0,2
4,10,2,"S",0.8,"Low",1,"High",364,1,1,1.3,44.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,24,0,2
5,10,2,"S",0.8,"Low",1,"High",450,1,1,1.3,46.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,25,0,2
1,11,2,"S",0.8,"High",0.5,"Low",540,1,0,0,46.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,26,0,2
2,11,2,"S",0.8,"High",0.5,"Low",446,1,0,0,46.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,26,0,2
3,11,2,"S",0.8,"High",0.5,"Low",512,1,0,0,46.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,26,0,2
4,11,2,"S",0.8,"High",0.5,"Low",582,1,1,0.3,46.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,26,0,2
5,11,2,"S",0.8,"High",0.5,"Low",411,1,0,0,46.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,27,0,2
1,12,2,"S",0.8,"High",0.5,"High",508,1,0,0,46.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,27,0,2
2,12,2,"S",0.8,"High",0.5,"High",331,1,0,0,46.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,27,0,2
3,12,2,"S",0.8,"High",0.5,"High",354,1,1,1.3,47.8,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,27,0,2
4,12,2,"S",0.8,"High",0.5,"High",466,1,1,1.3,49.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,28,0,2
5,12,2,"S",0.8,"High",0.5,"High",338,1,0,0,49.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,29,0,2
1,13,2,"S",0.8,"Low",1,"Low",365,1,1,0.3,49.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,29,0,2
2,13,2,"S",0.8,"Low",1,"Low",261,1,1,0.3,49.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,30,0,2
3,13,2,"S",0.8,"Low",1,"Low",310,1,1,0.3,50,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,31,0,2
4,13,2,"S",0.8,"Low",1,"Low",196,1,1,0.3,50.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,32,0,2
5,13,2,"S",0.8,"Low",1,"Low",335,1,1,0.3,50.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,33,0,2
1,14,2,"S",0.8,"Low",1,"High",606,1,1,1.3,51.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,34,0,2
2,14,2,"S",0.8,"Low",1,"High",416,1,1,-0.7,51.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,35,0,2
3,14,2,"S",0.8,"Low",1,"High",392,1,1,1.3,52.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,35,0,2
4,14,2,"S",0.8,"Low",1,"High",347,1,1,1.3,53.8,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,36,0,2
5,14,2,"S",0.8,"Low",1,"High",402,1,1,-0.7,53.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,37,0,2
1,15,2,"S",0.8,"High",0.5,"Low",569,1,0,0,53.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,2
2,15,2,"S",0.8,"High",0.5,"Low",362,1,0,0,53.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,2
3,15,2,"S",0.8,"High",0.5,"Low",271,1,0,0,53.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,2
4,15,2,"S",0.8,"High",0.5,"Low",392,1,0,0,53.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,2
5,15,2,"S",0.8,"High",0.5,"Low",428,1,0,0,53.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,2
1,16,2,"S",0.8,"High",0.5,"High",840,1,0,0,53.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,2
2,16,2,"S",0.8,"High",0.5,"High",374,1,1,1.3,54.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,37,0,2
3,16,2,"S",0.8,"High",0.5,"High",345,1,0,0,54.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,38,0,2
4,16,2,"S",0.8,"High",0.5,"High",29,1,0,0,54.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,38,0,2
5,16,2,"S",0.8,"High",0.5,"High",217,1,0,0,54.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,38,0,2
1,17,2,"S",0.8,"Low",1,"Low",125,1,1,0.3,54.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,38,0,2
2,17,2,"S",0.8,"Low",1,"Low",425,1,1,-0.7,54,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,39,0,2
3,17,2,"S",0.8,"Low",1,"Low",314,1,1,-0.7,53.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,39,0,2
4,17,2,"S",0.8,"Low",1,"Low",273,1,1,-0.7,52.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,39,0,2
5,17,2,"S",0.8,"Low",1,"Low",157,1,1,0.3,52.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,39,0,2
1,18,2,"S",0.8,"Low",1,"High",373,1,1,1.3,54.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,40,0,2
2,18,2,"S",0.8,"Low",1,"High",776,1,1,1.3,55.5,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,41,0,2
3,18,2,"S",0.8,"Low",1,"High",506,1,1,1.3,56.8,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,42,0,2
4,18,2,"S",0.8,"Low",1,"High",527,1,1,1.3,58.1,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,43,0,2
5,18,2,"S",0.8,"Low",1,"High",581,1,1,1.3,59.4,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,44,0,2
1,19,2,"S",0.8,"High",0.5,"Low",38,1,1,0.3,59.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,45,0,2
2,19,2,"S",0.8,"High",0.5,"Low",319,1,1,0.3,60,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,46,0,2
3,19,2,"S",0.8,"High",0.5,"Low",372,1,0,0,60,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,47,0,2
4,19,2,"S",0.8,"High",0.5,"Low",269,1,1,0.3,60.3,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,47,0,2
5,19,2,"S",0.8,"High",0.5,"Low",338,1,1,0.3,60.6,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,48,0,2
1,20,2,"S",0.8,"High",0.5,"High",550,1,1,-0.7,59.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,49,0,2
2,20,2,"S",0.8,"High",0.5,"High",118,1,0,0,59.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,49,0,2
3,20,2,"S",0.8,"High",0.5,"High",330,1,0,0,59.9,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,49,0,2
4,20,2,"S",0.8,"High",0.5,"High",509,1,1,1.3,61.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,0,49,0,2
5,20,2,"S",0.8,"High",0.5,"High",506,1,0,0,61.2,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,50,0,2
1,1,3,"C",0.2,"Low",1,"High",376,0,0,0,67.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,1,1,5,0,4
2,1,3,"C",0.2,"Low",1,"High",60,0,0,0,67.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,5,0,4
3,1,3,"C",0.2,"Low",1,"High",42,0,0,0,67.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,5,0,4
4,1,3,"C",0.2,"Low",1,"High",19,0,0,0,67.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,5,0,4
5,1,3,"C",0.2,"Low",1,"High",186,0,0,0,67.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,5,0,4
1,2,3,"C",0.2,"High",0.5,"Low",323,0,0,0,67.7,21,"2","2",1,1,1,1,1,1,1,3,10,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,70,"control",0,0,0,5,0,4
