participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,redirect.1.player.id_in_group,redirect.1.player.payoff,redirect.1.group.id_in_subsession,redirect.1.subsession.round_number,wordscra.1.player.id_in_group,wordscra.1.player.word1_1,wordscra.1.player.word1_2,wordscra.1.player.word1_3,wordscra.1.player.word1_4,wordscra.1.player.word1_5,wordscra.1.player.word2_1,wordscra.1.player.word2_2,wordscra.1.player.word2_3,wordscra.1.player.word3_1,wordscra.1.player.word3_2,wordscra.1.player.word3_3,wordscra.1.player.word3_4,wordscra.1.player.word3_5,wordscra.1.player.word3_6,wordscra.1.player.word4_1,wordscra.1.player.word4_2,wordscra.1.player.word4_3,wordscra.1.player.word4_4,wordscra.1.player.word4_5,wordscra.1.player.word5_1,wordscra.1.player.word5_2,wordscra.1.player.word5_3,wordscra.1.player.word5_4,wordscra.1.player.word5_5,wordscra.1.player.word6_1,wordscra.1.player.word6_2,wordscra.1.player.word6_3,wordscra.1.player.word6_4,wordscra.1.player.payoff,wordscra.1.group.id_in_subsession,wordscra.1.subsession.round_number,tt.1.player.id_in_group,tt.1.player.context,tt.1.player.random_decision,tt.1.player.random_input,tt.1.player.choice,tt.1.player.order,tt.1.player.choice_1,tt.1.player.choice_2,tt.1.player.choice_3,tt.1.player.choice_4,tt.1.player.choice_5,tt.1.player.belief_1,tt.1.player.belief_2,tt.1.player.belief_3,tt.1.player.belief_4,tt.1.player.belief_5,tt.1.player.payoff,tt.1.group.id_in_subsession,tt.1.subsession.round_number,postexp.1.player.id_in_group,postexp.1.player.finlit_1,postexp.1.player.finlit_2,postexp.1.player.finlit_3,postexp.1.player.finlit_4,postexp.1.player.finlit_5,postexp.1.player.risk_aversion1,postexp.1.player.risk_aversion2,postexp.1.player.pref1_1,postexp.1.player.pref1_2,postexp.1.player.pref1_3,postexp.1.player.pref1_4,postexp.1.player.pref2_1,postexp.1.player.pref2_2,postexp.1.player.pref2_3,postexp.1.player.crt4,postexp.1.player.crt5,postexp.1.player.crt6,postexp.1.player.crt7,postexp.1.player.age,postexp.1.player.female,postexp.1.player.income,postexp.1.player.education,postexp.1.player.jobfunction,postexp.1.player.jobfunctiongp,postexp.1.player.investment,postexp.1.player.whichinvestment,postexp.1.player.finnews,postexp.1.player.comments,postexp.1.player.matrikelnr,postexp.1.player.rate,postexp.1.player.random_code,postexp.1.player.payoff,postexp.1.group.id_in_subsession,postexp.1.subsession.round_number,tt_norms.1.player.id_in_group,tt_norms.1.player.context,tt_norms.1.player.random_decision,tt_norms.1.player.random_input,tt_norms.1.player.choice,tt_norms.1.player.order,tt_norms.1.player.situation,tt_norms.1.player.norm_true,tt_norms.1.player.norm_false,tt_norms.1.player.belief_1,tt_norms.1.player.belief_2,tt_norms.1.player.belief_3,tt_norms.1.player.belief_4,tt_norms.1.player.belief_5,tt_norms.1.player.payoff,tt_norms.1.group.id_in_subsession,tt_norms.1.subsession.round_number,tt_norms.2.player.id_in_group,tt_norms.2.player.context,tt_norms.2.player.random_decision,tt_norms.2.player.random_input,tt_norms.2.player.choice,tt_norms.2.player.order,tt_norms.2.player.situation,tt_norms.2.player.norm_true,tt_norms.2.player.norm_false,tt_norms.2.player.belief_1,tt_norms.2.player.belief_2,tt_norms.2.player.belief_3,tt_norms.2.player.belief_4,tt_norms.2.player.belief_5,tt_norms.2.player.payoff,tt_norms.2.group.id_in_subsession,tt_norms.2.subsession.round_number,tt_norms.3.player.id_in_group,tt_norms.3.player.context,tt_norms.3.player.random_decision,tt_norms.3.player.random_input,tt_norms.3.player.choice,tt_norms.3.player.order,tt_norms.3.player.situation,tt_norms.3.player.norm_true,tt_norms.3.player.norm_false,tt_norms.3.player.belief_1,tt_norms.3.player.belief_2,tt_norms.3.player.belief_3,tt_norms.3.player.belief_4,tt_norms.3.player.belief_5,tt_norms.3.player.payoff,tt_norms.3.group.id_in_subsession,tt_norms.3.subsession.round_number,tt_norms.4.player.id_in_group,tt_norms.4.player.context,tt_norms.4.player.random_decision,tt_norms.4.player.random_input,tt_norms.4.player.choice,tt_norms.4.player.order,tt_norms.4.player.situation,tt_norms.4.player.norm_true,tt_norms.4.player.norm_false,tt_norms.4.player.belief_1,tt_norms.4.player.belief_2,tt_norms.4.player.belief_3,tt_norms.4.player.belief_4,tt_norms.4.player.belief_5,tt_norms.4.player.payoff,tt_norms.4.group.id_in_subsession,tt_norms.4.subsession.round_number,tt_norms.5.player.id_in_group,tt_norms.5.player.context,tt_norms.5.player.random_decision,tt_norms.5.player.random_input,tt_norms.5.player.choice,tt_norms.5.player.order,tt_norms.5.player.situation,tt_norms.5.player.norm_true,tt_norms.5.player.norm_false,tt_norms.5.player.belief_1,tt_norms.5.player.belief_2,tt_norms.5.player.belief_3,tt_norms.5.player.belief_4,tt_norms.5.player.belief_5,tt_norms.5.player.payoff,tt_norms.5.group.id_in_subsession,tt_norms.5.subsession.round_number
391,omjw4lmq,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,,,0,32,1,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,i2c87dmo,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,,,0,163,1,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,i1of3g0s,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,,,0,226,1,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,rmmmoh5x,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,1,choice_1,,,,,,,,,,,,,0,241,1,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,54w0v9v4,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,1,choice_1,,,,,,,,,,,,,0,142,1,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,qu2b02sf,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,2,choice_2,,,,,,,,,,,,,0,69,1,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,70ucn3if,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,3,choice_3,,,,,,,,,,,,,0,56,1,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,it8mz6vv,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,,,0,8,1,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,bka7h0sf,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,2,choice_2,,,,,,,,,,,,,0,7,1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,ffzbh04n,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,,,0,271,1,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,au803ejj,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,,,0,93,1,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,rdutb3hr,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,57,1,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,hkfu5r7m,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,3,choice_3,,,,,,,,,,,,,0,259,1,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,hnt7c3tq,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,1,choice_1,,,,,,,,,,,,,0,151,1,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,k3qvfeu0,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,2,choice_2,,,,,,,,,,,,,0,227,1,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,ieghhyrp,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,4,choice_4,,,,,,,,,,,,,0,152,1,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,rgq6l2uo,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,3,choice_3,,,,,,,,,,,,,0,251,1,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,xmltfnde,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,3,choice_3,,,,,,,,,,,,,0,20,1,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,eu7q3l6b,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,,,0,220,1,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,96r7cxcu,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,1,choice_1,,,,,,,,,,,,,0,136,1,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,4464oz2q,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,191,1,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,59xwcp22,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,3,choice_3,,,,,,,,,,,,,0,177,1,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,zfyvudjz,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,,,0,14,1,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,qmsmzdtb,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,3,choice_3,,,,,,,,,,,,,0,166,1,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,3iq4cenl,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,4,choice_4,,,,,,,,,,,,,0,51,1,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,xnlc4gao,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,,,0,263,1,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,ec12kdk9,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,8,1,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,bktb7nj7,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,,,0,9,1,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,iltthfip,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,2,choice_2,,,,,,,,,,,,,0,76,1,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,6ke5eybj,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,2,choice_2,,,,,,,,,,,,,0,85,1,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,nm4f2lgf,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,,,0,5,1,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,jrirezd7,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,3,choice_3,,,,,,,,,,,,,0,87,1,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,snrpl4p9,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,107,1,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,gin8crbl,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,3,choice_3,,,,,,,,,,,,,0,274,1,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,19i60mig,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,3,choice_3,,,,,,,,,,,,,0,281,1,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,bo2gzcc7,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,81,1,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,kpiz0ja4,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,4,choice_4,,,,,,,,,,,,,0,276,1,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,bofbjb2a,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,,,0,253,1,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,qprr472j,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,140,1,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,hyu0azh0,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,2,choice_2,,,,,,,,,,,,,0,84,1,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,dl9au89n,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,4,choice_4,,,,,,,,,,,,,0,238,1,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,dtf0mxfs,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,1,choice_1,,,,,,,,,,,,,0,134,1,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,p8l05vrd,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,3,choice_3,,,,,,,,,,,,,0,75,1,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,nloj0fsy,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,financial,1,choice_1,,,,,,,,,,,,,0,11,1,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,prnjb79g,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,abstract,4,choice_4,,,,,,,,,,,,,0,133,1,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0lla3cdc,,0,0,11,,,,,0,,,0,0,sl4o33w2,,,,,,0,0,1,,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,neutral,4,choice_4,,,,,,,,,,,,,0,53,1,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
