participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,tt.1.player.id_in_group,tt.1.player.treatment,tt.1.player.context,tt.1.player.random_decision,tt.1.player.random_input,tt.1.player.choice,tt.1.player.order,tt.1.player.severity,tt.1.player.reputation,tt.1.player.choice_1,tt.1.player.choice_2,tt.1.player.choice_3,tt.1.player.choice_4,tt.1.player.choice_5,tt.1.player.belief_1,tt.1.player.belief_2,tt.1.player.belief_3,tt.1.player.belief_4,tt.1.player.belief_5,tt.1.player.payoff,tt.1.group.id_in_subsession,tt.1.subsession.round_number,wordscra.1.player.id_in_group,wordscra.1.player.word1_1,wordscra.1.player.word1_2,wordscra.1.player.word1_3,wordscra.1.player.word1_4,wordscra.1.player.word1_5,wordscra.1.player.word2_1,wordscra.1.player.word2_2,wordscra.1.player.word2_3,wordscra.1.player.word3_1,wordscra.1.player.word3_2,wordscra.1.player.word3_3,wordscra.1.player.word3_4,wordscra.1.player.word3_5,wordscra.1.player.word3_6,wordscra.1.player.word4_1,wordscra.1.player.word4_2,wordscra.1.player.word4_3,wordscra.1.player.word4_4,wordscra.1.player.word4_5,wordscra.1.player.word5_1,wordscra.1.player.word5_2,wordscra.1.player.word5_3,wordscra.1.player.word5_4,wordscra.1.player.word5_5,wordscra.1.player.word6_1,wordscra.1.player.word6_2,wordscra.1.player.word6_3,wordscra.1.player.word6_4,wordscra.1.player.payoff,wordscra.1.group.id_in_subsession,wordscra.1.subsession.round_number,postexp.1.player.id_in_group,postexp.1.player.finlit_1,postexp.1.player.finlit_2,postexp.1.player.finlit_3,postexp.1.player.finlit_4,postexp.1.player.finlit_5,postexp.1.player.risk_aversion1,postexp.1.player.risk_aversion2,postexp.1.player.pref1_1,postexp.1.player.pref1_2,postexp.1.player.pref1_3,postexp.1.player.pref1_4,postexp.1.player.pref2_1,postexp.1.player.pref2_2,postexp.1.player.pref2_3,postexp.1.player.crt4,postexp.1.player.crt5,postexp.1.player.crt6,postexp.1.player.crt7,postexp.1.player.age,postexp.1.player.female,postexp.1.player.income,postexp.1.player.education,postexp.1.player.jobfunction,postexp.1.player.jobfunctiongp,postexp.1.player.investment,postexp.1.player.whichinvestment,postexp.1.player.finnews,postexp.1.player.comments,postexp.1.player.matrikelnr,postexp.1.player.rate,postexp.1.player.random_code,postexp.1.player.payoff,postexp.1.group.id_in_subsession,postexp.1.subsession.round_number
558,2jbonnhz,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,558,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
559,v4zfd33q,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,559,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
560,fmw3dumf,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,560,su_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
561,j72myd1b,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,561,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
562,dgfe3l8s,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,562,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
563,jhqdb68k,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,563,su_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
564,dog4ajuq,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,564,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
565,88wk9jt9,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,565,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
566,3cozs0p8,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,566,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
567,szmj0g8z,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,567,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
568,24icgl0q,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,568,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
569,d22phrkz,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,569,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
570,5c47banr,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,570,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
571,34khvru7,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,571,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
572,rnhxtpoc,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,572,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
573,678tko8l,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,573,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
574,9l11iknu,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,574,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
575,qipnf9by,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,575,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
576,812jnt1e,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,576,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
577,eey5hsqm,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,577,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
578,dv61mda6,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,578,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
579,w74h1nkn,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,579,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
580,hch514vl,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,580,sh_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
581,kzktwsaz,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,581,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
582,umuv0p9p,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,582,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
583,fswsirt1,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,583,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
584,8gqx02rw,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,584,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
585,px5jy1i1,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,585,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
586,p6vaw8f4,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,586,su_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
587,by941ulk,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,587,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
588,w8aow2ms,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,588,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
589,bbwflkw9,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,589,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
590,0zt85gqu,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,590,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
591,lug50i9j,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,591,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
592,hq65of99,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,592,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
593,w4o7km0x,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,593,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
594,9mefkg5d,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,594,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
595,z4tj4ff7,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,595,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
596,x6l5it7z,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,596,su_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
597,kry0uxk4,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,597,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
598,9fhesv5a,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,598,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
599,lrcesp11,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,599,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
600,oaby3e3m,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,600,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
601,0ls1f5gu,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,601,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
602,vi7dtnpo,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,602,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
603,yfpccgdv,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,603,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
604,lrvqx35s,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,604,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
605,ndngoppn,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,605,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
606,odlkq6k7,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,606,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
607,tvy65jr6,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,607,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
608,29u83n1w,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,608,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
609,k731pp86,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,609,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
610,x6uea8rp,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,610,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
611,j6mzh7h6,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,611,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
612,58yygdua,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,612,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
613,vtis13ph,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,613,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
614,39vbt6cx,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,614,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
615,6sglx0jm,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,615,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
616,k3g1vz4q,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,616,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
617,5ul4kfgr,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,617,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
618,97cjohoz,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,618,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
619,w7fw9v7o,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,619,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
620,yt7htfvf,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,620,su_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
621,f5ku9pl7,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,621,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
622,lfx46qjs,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,622,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
623,ikcvz1u9,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,623,sh_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
624,mc0tz2xc,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,624,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
625,jbbqm2t2,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,625,su_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
626,fdsfq5q4,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,626,sh_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
627,n101as3h,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,627,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
628,xtptwrec,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,628,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
629,bvnmqu65,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,629,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
630,jarn9n55,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,630,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
631,5pmh3pki,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,631,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
632,b0c7pldv,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,632,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
633,4zq9o0qo,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,633,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
634,n4ufwhot,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,634,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
