"participant","type","svo_angle","luck","merit","political_orientation","economic_ideology","social_ideology","pair","type_in_pair","coop","coop_rel","earn","earn_rel"
"R_oZFzAorYcPhMfkZ","LH",7.82,4,2,4,4,4,"LHLL","LH",10,40,NA,50.6666666666667
"R_oZFzAorYcPhMfkZ","LH",7.82,4,2,4,4,4,"LHLL","LL",10,40,NA,50.6666666666667
"R_oZFzAorYcPhMfkZ","LH",7.82,4,2,4,4,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HHHH","HH",30,40,NA,50.1960784313725
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HHHL","HH",30,40,NA,50.2222222222222
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HHHL","HL",30,40,NA,50.2222222222222
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HHLH","HH",30,40,NA,50.2941176470588
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HHLH","LH",15,60,NA,50.2941176470588
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HHLL","HH",30,40,NA,50.3125
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HHLL","LL",15,60,NA,50.3125
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HLHL","HL",30,40,NA,50.2564102564103
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HLLH","HL",30,40,NA,50.3571428571429
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HLLH","LH",15,60,NA,50.3571428571429
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HLLL","HL",30,40,NA,50.3846153846154
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"HLLL","LL",15,60,NA,50.3846153846154
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"LHLH","LH",15,60,NA,50.5882352941176
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"LHLL","LH",15,60,NA,50.6666666666667
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"LHLL","LL",15,60,NA,50.6666666666667
"R_1JPWwyeiHifKNUt","LH",34.88,4,2,1,1,1,"LLLL","LL",15,60,NA,50.7692307692308
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HHHH","HH",45,60,NA,50.1960784313725
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HHHL","HH",45,60,NA,53.3333333333333
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HHHL","HL",40,53.3333333333333,NA,47.1111111111111
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HHLH","HH",50,66.6666666666667,NA,64.7058823529412
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HHLH","LH",15,60,NA,35.8823529411765
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HHLL","HH",45,60,NA,62.5
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HHLL","LL",10,40,NA,38.125
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HLHL","HL",40,53.3333333333333,NA,50.2564102564103
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HLLH","HL",45,60,NA,71.4285714285714
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HLLH","LH",15,60,NA,29.2857142857143
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HLLL","HL",45,60,NA,69.2307692307692
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"HLLL","LL",10,40,NA,31.5384615384615
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"LHLH","LH",15,60,NA,50.5882352941176
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"LHLL","LH",15,60,NA,53.3333333333333
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"LHLL","LL",10,40,NA,48
"R_3KrYIwY1qi1j9O9","LH",28.14,4,2,3,4,2,"LLLL","LL",10,40,NA,50.7692307692308
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HHHH","HH",75,100,NA,50.1960784313725
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HHHL","HH",75,100,NA,50.2222222222222
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HHHL","HL",75,100,NA,50.2222222222222
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HHLH","HH",75,100,NA,50
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HHLH","LH",25,100,NA,50.5882352941176
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HHLL","HH",75,100,NA,50
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HHLL","LL",25,100,NA,50.625
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HLHL","HL",75,100,NA,50.2564102564103
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HLLH","HL",25,33.3333333333333,NA,50.7142857142857
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HLLH","LH",25,100,NA,50
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HLLL","HL",75,100,NA,48.4615384615385
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"HLLL","LL",25,100,NA,52.3076923076923
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"LHLH","LH",25,100,NA,50.5882352941176
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"LHLL","LH",25,100,NA,50.6666666666667
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"LHLL","LL",25,100,NA,50.6666666666667
"R_ykIf0UH5NzHptYZ","LH",7.82,5,1,2,2,2,"LLLL","LL",25,100,NA,50.7692307692308
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HHHH","HH",35,46.6666666666667,NA,50.1960784313725
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HHHL","HH",35,46.6666666666667,NA,62.2222222222222
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HHHL","HL",30,40,NA,38.2222222222222
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HHLH","HH",35,46.6666666666667,NA,35.2941176470588
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HHLH","LH",15,60,NA,65.2941176470588
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HHLL","HH",35,46.6666666666667,NA,56.25
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HHLL","LL",10,40,NA,44.375
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HLHL","HL",30,40,NA,50.2564102564103
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HLLH","HL",25,33.3333333333333,NA,57.1428571428571
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HLLH","LH",15,60,NA,43.5714285714286
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HLLL","HL",25,33.3333333333333,NA,61.5384615384615
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"HLLL","LL",10,40,NA,39.2307692307692
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"LHLH","LH",15,60,NA,50.5882352941176
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"LHLL","LH",15,60,NA,48
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"LHLL","LL",10,40,NA,53.3333333333333
"R_25T4lu9ZQDo0ljx","LH",16.26,2,2,4,4,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HHHH","HH",75,100,NA,50.1960784313725
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HHHL","HH",50,66.6666666666667,NA,50.2222222222222
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HHHL","HL",50,66.6666666666667,NA,50.2222222222222
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HHLH","HH",75,100,NA,50.5882352941176
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HHLH","LH",25,100,NA,50
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HHLL","HH",50,66.6666666666667,NA,50.625
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HHLL","LL",25,100,NA,50
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HLHL","HL",50,66.6666666666667,NA,50.2564102564103
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HLLH","HL",50,66.6666666666667,NA,50.7142857142857
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HLLH","LH",25,100,NA,50
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HLLL","HL",50,66.6666666666667,NA,50.7692307692308
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"HLLL","LL",15,60,NA,50
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"LHLH","LH",25,100,NA,50.5882352941176
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"LHLL","LH",25,100,NA,50.6666666666667
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"LHLL","LL",25,100,NA,50.6666666666667
"R_1QbghvPmBn5A4WM","LH",37.48,4,1,2,1,3,"LLLL","LL",25,100,NA,50.7692307692308
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HHHH","HH",75,100,NA,50.1960784313725
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HHHL","HH",75,100,NA,50.2222222222222
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HHHL","HL",75,100,NA,50.2222222222222
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HHLH","HH",50,66.6666666666667,NA,50.5882352941176
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HHLH","LH",0,0,NA,50
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HHLL","HH",50,66.6666666666667,NA,50.625
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HHLL","LL",0,0,NA,50
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HLHL","HL",75,100,NA,50.2564102564103
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HLLH","HL",50,66.6666666666667,NA,50
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HLLH","LH",0,0,NA,50.7142857142857
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HLLL","HL",50,66.6666666666667,NA,50.7692307692308
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"HLLL","LL",0,0,NA,50
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"LHLH","LH",25,100,NA,50.5882352941176
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"LHLL","LH",25,100,NA,50.6666666666667
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"LHLL","LL",25,100,NA,50.6666666666667
"R_2OT5f8smz1FJyRO","LH",7.82,4,2,1,7,1,"LLLL","LL",25,100,NA,50.7692307692308
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HHHH","HH",75,100,NA,50.1960784313725
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HHHL","HH",40,53.3333333333333,NA,50.2222222222222
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HHHL","HL",50,66.6666666666667,NA,50.2222222222222
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HHLH","HH",50,66.6666666666667,NA,50.2941176470588
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HHLH","LH",10,40,NA,50.2941176470588
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HHLL","HH",40,53.3333333333333,NA,50.3125
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HHLL","LL",15,60,NA,50.3125
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HLHL","HL",75,100,NA,50.2564102564103
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HLLH","HL",40,53.3333333333333,NA,50.3571428571429
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HLLH","LH",15,60,NA,50.3571428571429
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HLLL","HL",60,80,NA,50.3846153846154
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"HLLL","LL",15,60,NA,50.3846153846154
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"LHLH","LH",25,100,NA,50.5882352941176
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"LHLL","LH",15,60,NA,50.6666666666667
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"LHLL","LL",10,40,NA,50.6666666666667
"R_3HoABU7jBvNBA3B","LH",33.94,5,1,1,4,1,"LLLL","LL",25,100,NA,50.7692307692308
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HHHH","HH",75,100,NA,50.1960784313725
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HHHL","HH",75,100,NA,50.2222222222222
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HHHL","HL",75,100,NA,50.2222222222222
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HHLH","HH",75,100,NA,50.2941176470588
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HHLH","LH",25,100,NA,50.2941176470588
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HHLL","HH",75,100,NA,50.3125
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HHLL","LL",25,100,NA,50.3125
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HLHL","HL",75,100,NA,50.2564102564103
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HLLH","HL",75,100,NA,50.3571428571429
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HLLH","LH",25,100,NA,50.3571428571429
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HLLL","HL",75,100,NA,50.3846153846154
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"HLLL","LL",25,100,NA,50.3846153846154
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"LHLH","LH",25,100,NA,50.5882352941176
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"LHLL","LH",25,100,NA,50.6666666666667
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"LHLL","LL",25,100,NA,50.6666666666667
"R_1kRpJg0xeiLQe8F","LH",37.48,4,1,2,2,2,"LLLL","LL",25,100,NA,50.7692307692308
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HHHH","HH",35,46.6666666666667,NA,50.1960784313725
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HHHL","HH",35,46.6666666666667,NA,51.1111111111111
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HHHL","HL",22,29.3333333333333,NA,49.3333333333333
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HHLH","HH",35,46.6666666666667,NA,55.8823529411765
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HHLH","LH",13,52,NA,44.7058823529412
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HHLL","HH",35,46.6666666666667,NA,53.75
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HHLL","LL",13,52,NA,46.875
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HLLH","HL",25,33.3333333333333,NA,57.1428571428571
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HLLH","LH",12,48,NA,43.5714285714286
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HLLL","HL",30,40,NA,62.3076923076923
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"HLLL","LL",12,48,NA,38.4615384615385
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"LHLH","LH",12,48,NA,50.5882352941176
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"LHLL","LH",10,40,NA,50.6666666666667
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"LHLL","LL",11,44,NA,50.6666666666667
"R_26kDpv8yRLi4TLC","LH",32.91,3,4,4,4,3,"LLLL","LL",15,60,NA,50.7692307692308
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HHHH","HH",10,13.3333333333333,NA,49.8039215686275
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HHHL","HH",20,26.6666666666667,NA,50.2222222222222
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HHHL","HL",10,13.3333333333333,NA,50.2222222222222
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HHLH","HH",25,33.3333333333333,NA,50
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HHLH","LH",10,40,NA,50.5882352941176
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HHLL","HH",10,13.3333333333333,NA,50
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HHLL","LL",5,20,NA,50.625
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HLHL","HL",10,13.3333333333333,NA,49.2307692307692
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HLLH","HL",20,26.6666666666667,NA,50
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HLLH","LH",10,40,NA,50.7142857142857
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HLLL","HL",10,13.3333333333333,NA,50.7692307692308
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"HLLL","LL",5,20,NA,50
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"LHLH","LH",10,40,NA,50.5882352941176
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"LHLL","LH",10,40,NA,52
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"LHLL","LL",5,20,NA,49.3333333333333
"R_1j7IhrmLkz933N8","LH",32.56,1,3,4,4,4,"LLLL","LL",5,20,NA,50.7692307692308
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HHHH","HH",75,100,NA,50.1960784313725
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HHHL","HH",5,6.66666666666667,NA,43.5555555555556
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HHHL","HL",10,13.3333333333333,NA,56.8888888888889
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HHLH","HH",15,20,NA,25.2941176470588
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HHLH","LH",15,60,NA,75.2941176470588
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HHLL","HH",5,6.66666666666667,NA,80
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HHLL","LL",10,40,NA,20.625
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HLHL","HL",75,100,NA,50.2564102564103
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HLLH","HL",10,13.3333333333333,NA,70
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HLLH","LH",5,20,NA,30.7142857142857
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HLLL","HL",5,6.66666666666667,NA,75.3846153846154
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"HLLL","LL",5,20,NA,25.3846153846154
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"LHLH","LH",25,100,NA,50.5882352941176
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"LHLL","LH",5,20,NA,44
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"LHLL","LL",10,40,NA,57.3333333333333
"R_3Dto19hlX2Cny7Y","LH",34.88,4,1,5,3,5,"LLLL","LL",25,100,NA,50.7692307692308
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HHHH","HH",70,93.3333333333333,NA,50.1960784313725
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HHHL","HH",70,93.3333333333333,NA,56
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HHHL","HL",65,86.6666666666667,NA,44.4444444444444
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HHLH","HH",65,86.6666666666667,NA,71.1764705882353
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HHLH","LH",15,60,NA,29.4117647058824
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HHLL","HH",70,93.3333333333333,NA,63.125
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HHLL","LL",15,60,NA,37.5
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HLHL","HL",70,93.3333333333333,NA,50.2564102564103
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HLLH","HL",70,93.3333333333333,NA,60.7142857142857
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HLLH","LH",20,80,NA,40
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HLLL","HL",65,86.6666666666667,NA,63.0769230769231
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"HLLL","LL",10,40,NA,37.6923076923077
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"LHLH","LH",20,80,NA,50.5882352941176
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"LHLL","LH",20,80,NA,58.6666666666667
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"LHLL","LL",15,60,NA,42.6666666666667
"R_2dT7Qd38DzIUN2b","LH",37.09,3,2,4,4,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HHHH","HH",50,66.6666666666667,NA,50.1960784313725
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HHHL","HH",50,66.6666666666667,NA,50.2222222222222
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HHHL","HL",45,60,NA,50.2222222222222
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HHLH","HH",40,53.3333333333333,NA,70.5882352941177
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HHLH","LH",15,60,NA,30
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HHLL","HH",40,53.3333333333333,NA,71.875
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HHLL","LL",15,60,NA,28.75
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HLHL","HL",50,66.6666666666667,NA,50.2564102564103
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HLLH","HL",40,53.3333333333333,NA,71.4285714285714
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HLLH","LH",15,60,NA,29.2857142857143
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HLLL","HL",50,66.6666666666667,NA,75.3846153846154
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"HLLL","LL",20,80,NA,25.3846153846154
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"LHLH","LH",20,80,NA,50.5882352941176
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"LHLL","LH",15,60,NA,50.6666666666667
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"LHLL","LL",15,60,NA,50.6666666666667
"R_3j8cj4vnlUktxJF","LH",36.08,4,4,4,4,3,"LLLL","LL",15,60,NA,50.7692307692308
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HHHH","HH",25,33.3333333333333,NA,50.1960784313725
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HHHL","HH",25,33.3333333333333,NA,56.8888888888889
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HHHL","HL",25,33.3333333333333,NA,43.5555555555556
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HHLH","HH",25,33.3333333333333,NA,75.2941176470588
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HHLH","LH",25,100,NA,25.2941176470588
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HHLL","HH",25,33.3333333333333,NA,80
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HHLL","LL",25,100,NA,20.625
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HLLH","HL",25,33.3333333333333,NA,70
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HLLH","LH",25,100,NA,30.7142857142857
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HLLL","HL",25,33.3333333333333,NA,75.3846153846154
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"HLLL","LL",25,100,NA,25.3846153846154
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"LHLH","LH",25,100,NA,50.5882352941176
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"LHLL","LH",25,100,NA,57.3333333333333
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"LHLL","LL",25,100,NA,44
"R_33DBSE6yYM82Cp0","LH",7.53,3,4,4,3,2,"LLLL","LL",25,100,NA,50.7692307692308
"R_1rojioDxr9H3dsE","LH",7.82,3,3,4,4,4,"HHHH","HH",75,100,NA,50.1960784313725
"R_1rojioDxr9H3dsE","LH",7.82,3,3,4,4,4,"HHHL","HH",50,66.6666666666667,NA,50.2222222222222
"R_1rojioDxr9H3dsE","LH",7.82,3,3,4,4,4,"HHHL","HL",40,53.3333333333333,NA,50.2222222222222
"R_1rojioDxr9H3dsE","LH",7.82,3,3,4,4,4,"HHLH","HH",65,86.6666666666667,NA,50
